Province,Latitude_N,Longitude_E,Diameter_km,YOLO_Confidence
Arabia,9.881198183865225,15.143893196091664,76.53276293945314,0.9278903007507324
Arabia,23.07844316667724,2.4753133353043992,65.06314257812501,0.927870273590088
Arabia,27.5610755768563,352.6861633833696,22.20754296875,0.9278352856636048
Arabia,19.553366408625852,17.816764039421795,20.05556030273437,0.9278326034545898
Arabia,18.827378560431956,344.2609874487459,66.69130920410157,0.9278141260147096
Arabia,20.387633761248544,2.4808799919296263,36.71257690429688,0.9277840852737428
Arabia,16.705535497757996,24.29940442471021,29.2609716796875,0.9276531338691713
Arabia,17.676429329288815,27.219997414971107,45.941267578125,0.9276201128959656
Arabia,15.892339530685575,347.2614515280813,28.44165087890625,0.9274736642837524
Arabia,17.685491887805533,351.8582668161571,38.797298828125,0.92738538980484
Arabia,31.33360585814541,0.1429739797070617,33.766818359375,0.927345335483551
Arabia,33.31631261918152,5.155183050962865,38.96931640625,0.9271419644355774
Arabia,18.090328550616515,336.9788541518436,25.664546875000003,0.927108347415924
Arabia,14.78471787017526,36.5733484861824,47.69919433593751,0.9270710349082948
Arabia,23.935818632088814,1.90398478149028,43.77421142578125,0.9270667433738708
Arabia,15.598398111491528,2.0857999871286097,39.105650390625,0.9270476698875428
Arabia,33.0878163035865,350.86178232346583,29.51527392578125,0.9270336627960204
Arabia,25.53774576205652,11.011550112868957,110.806111328125,0.9270021319389344
Arabia,14.915238496539663,10.646654040608066,52.9656962890625,0.9269080758094788
Arabia,32.32969167616761,14.884874397913617,41.171447265625005,0.9268953800201416
Arabia,33.50607156165595,12.75270057494274,78.25821337890625,0.9268755912780762
Arabia,18.273840853496665,7.255843601226804,25.4364267578125,0.9268108010292052
Arabia,21.520893609500625,358.4732822233193,24.78990234375,0.9267861843109132
Arabia,13.880759919361005,33.67382240423994,66.9188310546875,0.9267635941505432
Arabia,21.32064958998301,14.656584826230104,46.864623046875,0.9267035126686096
Arabia,11.324871714138292,343.4441440150086,28.329828125,0.9265926480293274
Arabia,29.44587461073422,16.223143232002688,22.33208154296875,0.9265851378440856
Arabia,23.106599865144897,8.914701914340814,22.447302734375,0.9264599084854126
Arabia,19.03950120564804,355.4149955995699,28.56458935546875,0.9264269471168518
Arabia,10.273317221484138,343.3550739348694,43.920330078125005,0.9264123439788818
Arabia,19.933279197100298,356.12743489878005,33.6134072265625,0.9263904094696044
Arabia,31.635755031919015,37.602299711820336,32.002349609375,0.9263371229171752
Arabia,26.8057904119399,10.501406292826044,33.277004394531254,0.9262755513191224
Arabia,14.15207281501548,26.49865988820679,23.3043037109375,0.926260232925415
Arabia,26.36123709354586,1.7121617281169002,43.73888183593751,0.9262048602104188
Arabia,18.39035820914704,22.403763678904323,31.031359375,0.926050066947937
Arabia,20.01167066037076,30.70434101718195,27.634791015625,0.925956666469574
Arabia,20.931570164948997,358.8640041058787,29.9402060546875,0.9259465336799622
Arabia,29.23373058652415,31.221010136586447,28.227025390625,0.9258909225463868
Arabia,26.73114706289421,13.074242203691032,36.44055322265625,0.9258098006248474
Arabia,17.650459277884476,3.753075151300603,38.4682451171875,0.9257980585098268
Arabia,19.278345843889184,356.96849828369164,24.86551049804688,0.925788640975952
Arabia,9.641492929921569,5.080177075264604,33.43995947265625,0.9257647395133972
Arabia,14.303902219753825,335.62579125568664,36.911619140625,0.9257633090019226
Arabia,27.379324120271555,348.2078434381235,28.1322939453125,0.9257274270057678
Arabia,20.09076072155851,336.31866448568496,40.9509169921875,0.9257234930992126
Arabia,28.25291524127849,347.6495526161444,32.01233251953125,0.9256910681724548
Arabia,30.84228775468845,18.946902379703875,27.47376171875,0.92558753490448
Arabia,12.81710224744186,21.54769100939289,27.291916992187502,0.9255847334861756
Arabia,9.77292469876484,36.14620044326067,50.43768359375,0.9255486130714417
Arabia,20.939683270778477,21.387109862481164,37.58848876953125,0.9255031943321228
Arabia,9.458595962524411,355.0664938639144,24.128736328125,0.9254747629165648
